,Player,FrameNo,Shot
211,50,212,1
212,50,213,1
213,50,214,1
214,50,215,1
215,50,216,1
216,50,217,1
217,50,218,1
218,50,219,1
219,50,220,1
220,50,221,1
221,50,222,1
222,50,223,1
223,50,224,1
224,50,225,1
225,50,226,1
226,50,227,1
227,50,228,1
228,50,229,1
229,50,230,1
230,50,231,1
231,50,232,1
232,50,233,1
233,50,234,1
234,50,235,1
235,50,236,1
236,50,237,1
237,50,238,1
238,50,239,1
239,50,240,1
240,50,241,1
241,50,242,1
242,50,243,1
243,50,244,1
244,50,245,1
245,50,246,1
246,50,247,1
247,50,248,1
248,50,249,1
249,50,250,1
250,50,251,1
251,50,252,1
252,50,253,1
253,50,254,1
254,50,255,1
255,50,256,0
256,50,257,0
257,50,258,0
258,50,259,0
259,50,260,0
260,50,261,0
261,50,262,0
262,50,263,0
263,50,264,0
264,50,265,0
265,50,266,0
266,50,267,0
267,50,268,0
268,50,269,0
269,50,270,0
270,50,271,0
271,50,272,0
272,50,273,0
273,50,274,0
274,50,275,0
275,50,276,0
276,50,277,0
277,50,278,0
278,50,279,0
279,50,280,0
280,50,281,0
281,50,282,0
282,50,283,0
283,50,284,0
284,50,285,0
285,50,286,0
286,50,287,0
287,50,288,0
288,50,289,0
289,50,290,0
290,50,291,0
291,50,292,0
292,50,293,0
293,50,294,0
294,50,295,0
295,50,296,0
296,50,297,0
297,50,298,0
298,50,299,1
299,50,300,1
300,50,301,1
301,50,302,1
302,50,303,1
303,50,304,1
304,50,305,1
305,50,306,1
306,50,307,1
307,50,308,1
308,50,309,1
309,50,310,1
310,50,311,1
311,50,312,1
312,50,313,1
313,50,314,1
314,50,315,1
315,50,316,1
316,50,317,1
317,50,318,1
318,50,319,1
319,50,320,1
320,50,321,1
321,50,322,1
322,50,323,1
323,50,324,1
324,50,325,1
325,50,326,1
326,50,327,1
327,50,328,1
328,50,329,1
329,50,330,1
330,50,331,1
331,50,332,1
332,50,333,1
333,50,334,1
334,50,335,1
335,50,336,1
336,50,337,1
337,50,338,1
338,50,339,1
339,50,340,1
340,50,341,1
341,50,342,1
342,50,343,1
343,50,344,1
344,50,345,1
345,50,346,1
346,50,347,1
347,50,348,1
348,50,349,1
349,50,350,1
350,50,351,1
351,50,352,1
352,50,353,1
353,50,354,1
354,50,355,1
355,50,356,1
356,50,357,1
357,50,358,1
358,50,359,1
359,50,360,1
360,50,361,1
361,50,362,1
362,50,363,1
363,50,364,1
364,50,365,1
365,50,366,1
366,50,367,1
367,50,368,1
368,50,369,1
369,50,370,1
370,50,371,1
371,50,372,1
372,50,373,1
373,50,374,1
374,50,375,1
375,50,376,1
376,50,377,0
377,50,378,0
378,50,379,0
379,50,380,0
380,50,381,0
381,50,382,0
382,50,383,0
383,50,384,0
384,50,385,0
385,50,386,0
386,50,387,0
387,50,388,0
388,50,389,0
389,50,390,0
390,50,391,0
391,50,392,0
392,50,393,0
393,50,394,0
394,50,395,0
395,50,396,0
396,50,397,0
397,50,398,0
398,50,399,0
399,50,400,0
400,50,401,0
401,50,402,0
402,50,403,0
403,50,404,0
404,50,405,0
405,50,406,0
406,50,407,0
407,50,408,0
408,50,409,0
409,50,410,0
410,50,411,0
411,50,412,0
412,50,413,0
413,50,414,0
414,50,415,0
415,50,416,0
416,50,417,0
417,50,418,0
418,50,419,0
419,50,420,0
420,50,421,0
421,50,422,0
422,50,423,0
423,50,424,0
424,50,425,0
425,50,426,0
426,50,427,0
427,50,428,0
428,50,429,0
429,50,430,0
430,50,431,0
431,50,432,0
432,50,433,0
433,50,434,0
434,50,435,0
435,50,436,0
436,50,437,0
437,50,438,0
438,50,439,0
439,50,440,0
440,50,441,0
441,50,442,0
442,50,443,0
443,50,444,0
444,50,445,0
445,50,446,0
446,50,447,0
447,50,448,0
448,50,449,0
449,50,450,0
450,50,451,0
451,50,452,0
452,50,453,0
453,50,454,0
454,50,455,0
455,50,456,0
456,50,457,0
457,50,458,0
