,Player,FrameNo,Shot
423,35,424,0
424,35,425,0
425,35,426,0
426,35,427,0
427,35,428,0
428,35,429,0
429,35,430,0
430,35,431,0
431,35,432,0
432,35,433,0
433,35,434,0
434,35,435,0
435,35,436,0
436,35,437,0
437,35,438,0
438,35,439,0
439,35,440,0
440,35,441,0
441,35,442,0
442,35,443,0
443,35,444,0
444,35,445,0
445,35,446,0
446,35,447,0
447,35,448,0
448,35,449,0
449,35,450,0
450,35,451,0
451,35,452,0
452,35,453,0
453,35,454,0
454,35,455,0
455,35,456,0
456,35,457,0
457,35,458,0
