,Player,FrameNo,Shot
398,38,399,0
399,38,400,0
400,38,401,0
401,38,402,1
402,38,403,1
403,38,404,1
404,38,405,1
405,38,406,1
406,38,407,0
407,38,408,0
408,38,409,0
409,38,410,0
410,38,411,0
411,38,412,0
412,38,413,0
413,38,414,0
414,38,415,0
415,38,416,0
416,38,417,0
417,38,418,0
418,38,419,0
419,38,420,0
420,38,421,0
421,38,422,0
422,38,423,0
423,38,424,0
424,38,425,0
425,38,426,0
426,38,427,0
427,38,428,0
428,38,429,0
429,38,430,0
430,38,431,0
431,38,432,0
432,38,433,0
433,38,434,0
434,38,435,0
435,38,436,0
436,38,437,0
437,38,438,0
438,38,439,0
439,38,440,0
440,38,441,0
441,38,442,0
442,38,443,0
443,38,444,0
444,38,445,0
445,38,446,0
446,38,447,0
447,38,448,0
448,38,449,0
449,38,450,0
450,38,451,0
451,38,452,0
452,38,453,0
453,38,454,0
454,38,455,0
455,38,456,0
456,38,457,0
457,38,458,0
458,38,459,0
459,38,460,0
460,38,461,0
461,38,462,0
462,38,463,0
463,38,464,0
464,38,465,0
465,38,466,0
466,38,467,0
467,38,468,0
468,38,469,0
469,38,470,0
470,38,471,0
471,38,472,0
472,38,473,0
473,38,474,0
474,38,475,0
475,38,476,0
476,38,477,0
477,38,478,0
478,38,479,0
479,38,480,0
480,38,481,0
481,38,482,0
482,38,483,0
483,38,484,0
484,38,485,0
485,38,486,0
486,38,487,0
487,38,488,0
488,38,489,0
489,38,490,0
490,38,491,0
491,38,492,0
492,38,493,0
493,38,494,0
494,38,495,0
495,38,496,0
496,38,497,0
497,38,498,0
498,38,499,0
499,38,500,0
500,38,501,0
501,38,502,0
502,38,503,0
503,38,504,0
504,38,505,0
505,38,506,0
506,38,507,0
507,38,508,0
508,38,509,0
509,38,510,0
510,38,511,0
511,38,512,0
512,38,513,0
513,38,514,0
514,38,515,0
515,38,516,0
516,38,517,0
517,38,518,0
518,38,519,0
519,38,520,0
520,38,521,0
521,38,522,0
