,Player,FrameNo,Shot
394,39,395,0
395,39,396,0
396,39,397,0
397,39,398,0
398,39,399,0
399,39,400,0
400,39,401,0
401,39,402,1
402,39,403,1
403,39,404,1
404,39,405,1
405,39,406,1
406,39,407,0
407,39,408,0
408,39,409,0
409,39,410,0
410,39,411,0
411,39,412,0
412,39,413,0
413,39,414,0
414,39,415,0
415,39,416,0
416,39,417,0
417,39,418,0
418,39,419,0
419,39,420,0
420,39,421,0
421,39,422,0
422,39,423,0
423,39,424,0
424,39,425,0
425,39,426,0
426,39,427,0
427,39,428,0
428,39,429,0
429,39,430,0
430,39,431,0
431,39,432,0
432,39,433,0
433,39,434,0
434,39,435,0
435,39,436,0
436,39,437,0
437,39,438,0
438,39,439,0
439,39,440,0
440,39,441,0
441,39,442,0
442,39,443,0
443,39,444,0
444,39,445,0
445,39,446,0
446,39,447,0
447,39,448,0
448,39,449,0
449,39,450,0
450,39,451,0
451,39,452,0
452,39,453,0
453,39,454,0
454,39,455,0
455,39,456,0
456,39,457,0
457,39,458,0
458,39,459,0
459,39,460,0
460,39,461,0
461,39,462,0
462,39,463,0
463,39,464,0
464,39,465,0
465,39,466,0
466,39,467,0
467,39,468,0
468,39,469,0
469,39,470,0
470,39,471,0
471,39,472,0
472,39,473,0
473,39,474,0
474,39,475,0
475,39,476,0
476,39,477,0
477,39,478,0
478,39,479,0
479,39,480,0
480,39,481,0
481,39,482,0
482,39,483,0
483,39,484,0
484,39,485,0
485,39,486,0
486,39,487,0
487,39,488,0
488,39,489,0
489,39,490,0
490,39,491,0
491,39,492,0
492,39,493,0
493,39,494,0
494,39,495,0
495,39,496,0
496,39,497,0
497,39,498,0
498,39,499,0
499,39,500,0
500,39,501,0
501,39,502,0
502,39,503,0
503,39,504,0
504,39,505,0
505,39,506,0
506,39,507,0
507,39,508,0
508,39,509,0
509,39,510,0
510,39,511,0
511,39,512,0
512,39,513,0
513,39,514,0
514,39,515,0
515,39,516,0
516,39,517,0
517,39,518,0
518,39,519,0
519,39,520,0
520,39,521,0
521,39,522,0
