,Player,FrameNo,Shot
425,19,426,0
426,19,427,0
427,19,428,0
428,19,429,0
429,19,430,0
430,19,431,0
431,19,432,0
432,19,433,0
433,19,434,0
434,19,435,0
435,19,436,0
436,19,437,0
437,19,438,0
438,19,439,0
439,19,440,0
440,19,441,0
441,19,442,0
442,19,443,0
443,19,444,0
444,19,445,0
445,19,446,0
446,19,447,0
447,19,448,0
448,19,449,0
449,19,450,0
450,19,451,0
451,19,452,0
452,19,453,0
453,19,454,0
454,19,455,0
455,19,456,0
456,19,457,0
457,19,458,0
458,19,459,0
459,19,460,0
460,19,461,0
461,19,462,0
462,19,463,0
463,19,464,0
464,19,465,0
465,19,466,0
466,19,467,0
467,19,468,0
468,19,469,0
469,19,470,0
470,19,471,0
471,19,472,0
472,19,473,0
473,19,474,0
474,19,475,0
475,19,476,0
476,19,477,0
477,19,478,0
478,19,479,0
479,19,480,0
480,19,481,0
481,19,482,0
482,19,483,0
483,19,484,0
484,19,485,0
485,19,486,0
486,19,487,0
487,19,488,0
488,19,489,0
489,19,490,0
490,19,491,0
491,19,492,0
492,19,493,0
493,19,494,0
494,19,495,0
495,19,496,0
496,19,497,0
497,19,498,0
498,19,499,0
499,19,500,0
500,19,501,0
501,19,502,0
502,19,503,0
503,19,504,0
504,19,505,0
505,19,506,0
506,19,507,0
507,19,508,0
508,19,509,0
509,19,510,0
510,19,511,0
511,19,512,0
512,19,513,0
513,19,514,0
514,19,515,0
515,19,516,0
516,19,517,0
517,19,518,0
518,19,519,0
519,19,520,0
520,19,521,0
521,19,522,0
