,Player,FrameNo,Shot
191,41,192,1
192,41,193,1
193,41,194,1
194,41,195,1
195,41,196,1
196,41,197,1
197,41,198,1
198,41,199,1
199,41,200,1
200,41,201,1
201,41,202,1
202,41,203,1
203,41,204,1
204,41,205,1
205,41,206,1
206,41,207,1
207,41,208,1
208,41,209,1
209,41,210,1
210,41,211,1
211,41,212,1
212,41,213,1
213,41,214,1
214,41,215,1
215,41,216,1
216,41,217,1
217,41,218,1
218,41,219,1
219,41,220,1
220,41,221,1
221,41,222,1
222,41,223,1
223,41,224,1
224,41,225,1
225,41,226,1
226,41,227,1
227,41,228,1
228,41,229,1
229,41,230,1
230,41,231,1
231,41,232,1
232,41,233,1
233,41,234,0
234,41,235,0
235,41,236,0
236,41,237,0
237,41,238,0
238,41,239,0
239,41,240,0
240,41,241,1
241,41,242,1
242,41,243,1
243,41,244,1
244,41,245,1
245,41,246,1
246,41,247,1
247,41,248,1
248,41,249,1
249,41,250,1
250,41,251,1
251,41,252,1
252,41,253,1
253,41,254,1
254,41,255,1
255,41,256,1
256,41,257,1
257,41,258,1
258,41,259,1
259,41,260,1
260,41,261,1
261,41,262,1
262,41,263,1
263,41,264,1
264,41,265,1
265,41,266,1
266,41,267,1
267,41,268,1
268,41,269,1
269,41,270,1
270,41,271,1
271,41,272,1
272,41,273,1
273,41,274,1
274,41,275,1
275,41,276,1
276,41,277,1
277,41,278,1
278,41,279,1
279,41,280,1
280,41,281,1
281,41,282,1
282,41,283,1
283,41,284,1
284,41,285,1
285,41,286,1
286,41,287,1
287,41,288,0
288,41,289,0
289,41,290,0
290,41,291,0
291,41,292,0
292,41,293,0
293,41,294,0
294,41,295,0
295,41,296,0
296,41,297,0
297,41,298,0
298,41,299,0
299,41,300,0
300,41,301,0
301,41,302,0
302,41,303,0
303,41,304,0
304,41,305,0
305,41,306,0
306,41,307,0
307,41,308,0
308,41,309,0
309,41,310,0
310,41,311,0
311,41,312,0
312,41,313,0
313,41,314,0
314,41,315,0
315,41,316,0
316,41,317,0
317,41,318,0
318,41,319,0
319,41,320,0
320,41,321,0
321,41,322,0
322,41,323,0
323,41,324,0
324,41,325,0
325,41,326,0
326,41,327,0
327,41,328,0
328,41,329,0
329,41,330,0
330,41,331,0
331,41,332,0
332,41,333,0
333,41,334,0
334,41,335,0
335,41,336,0
336,41,337,0
337,41,338,0
338,41,339,0
339,41,340,0
340,41,341,0
341,41,342,0
342,41,343,0
343,41,344,0
344,41,345,0
345,41,346,0
346,41,347,0
347,41,348,0
348,41,349,0
349,41,350,0
350,41,351,0
351,41,352,0
352,41,353,0
353,41,354,0
354,41,355,0
355,41,356,0
356,41,357,0
357,41,358,0
358,41,359,0
359,41,360,0
360,41,361,0
361,41,362,0
362,41,363,0
363,41,364,0
364,41,365,0
365,41,366,0
366,41,367,0
367,41,368,0
368,41,369,0
369,41,370,0
370,41,371,0
371,41,372,0
372,41,373,0
373,41,374,0
374,41,375,0
375,41,376,0
376,41,377,0
377,41,378,0
378,41,379,0
379,41,380,0
380,41,381,0
381,41,382,0
382,41,383,0
383,41,384,0
384,41,385,0
385,41,386,0
386,41,387,0
387,41,388,0
388,41,389,0
389,41,390,0
390,41,391,0
391,41,392,0
392,41,393,0
393,41,394,0
394,41,395,0
395,41,396,0
396,41,397,0
397,41,398,0
398,41,399,0
399,41,400,0
400,41,401,0
401,41,402,1
402,41,403,1
403,41,404,1
404,41,405,1
405,41,406,1
406,41,407,0
407,41,408,0
408,41,409,0
409,41,410,0
410,41,411,0
411,41,412,0
412,41,413,0
413,41,414,0
414,41,415,0
415,41,416,0
416,41,417,0
417,41,418,0
418,41,419,0
419,41,420,0
420,41,421,0
421,41,422,0
422,41,423,0
423,41,424,0
424,41,425,0
425,41,426,0
426,41,427,0
427,41,428,0
428,41,429,0
429,41,430,0
430,41,431,0
431,41,432,0
432,41,433,0
433,41,434,0
434,41,435,0
435,41,436,0
436,41,437,0
437,41,438,0
438,41,439,0
439,41,440,0
440,41,441,0
441,41,442,0
442,41,443,0
443,41,444,0
444,41,445,0
445,41,446,0
446,41,447,0
447,41,448,0
448,41,449,0
449,41,450,0
450,41,451,0
451,41,452,0
452,41,453,0
453,41,454,0
454,41,455,0
455,41,456,0
456,41,457,0
457,41,458,0
458,41,459,0
459,41,460,0
460,41,461,0
461,41,462,0
462,41,463,0
463,41,464,0
464,41,465,0
465,41,466,0
466,41,467,0
467,41,468,0
468,41,469,0
469,41,470,0
470,41,471,0
471,41,472,0
472,41,473,0
473,41,474,0
474,41,475,0
475,41,476,0
476,41,477,0
477,41,478,0
478,41,479,0
479,41,480,0
480,41,481,0
481,41,482,0
482,41,483,0
483,41,484,0
484,41,485,0
485,41,486,0
486,41,487,0
487,41,488,0
488,41,489,0
489,41,490,0
490,41,491,0
491,41,492,0
492,41,493,0
493,41,494,0
494,41,495,0
495,41,496,0
496,41,497,0
497,41,498,0
498,41,499,0
499,41,500,0
500,41,501,0
501,41,502,0
502,41,503,0
503,41,504,0
504,41,505,0
505,41,506,0
506,41,507,0
507,41,508,0
508,41,509,0
509,41,510,0
510,41,511,0
511,41,512,0
512,41,513,0
513,41,514,0
514,41,515,0
515,41,516,0
516,41,517,0
517,41,518,0
518,41,519,0
519,41,520,0
520,41,521,0
521,41,522,0
