,Player,FrameNo,Shot
272,83,273,1
273,83,274,1
274,83,275,1
275,83,276,1
276,83,277,1
277,83,278,1
278,83,279,1
279,83,280,1
280,83,281,1
281,83,282,1
282,83,283,1
283,83,284,1
284,83,285,1
285,83,286,1
286,83,287,1
287,83,288,0
288,83,289,0
289,83,290,0
290,83,291,0
291,83,292,0
292,83,293,0
293,83,294,0
294,83,295,0
295,83,296,0
296,83,297,0
297,83,298,0
298,83,299,0
299,83,300,0
300,83,301,0
301,83,302,0
302,83,303,0
303,83,304,0
304,83,305,0
305,83,306,0
306,83,307,0
307,83,308,0
308,83,309,0
309,83,310,0
310,83,311,0
311,83,312,0
312,83,313,0
313,83,314,0
314,83,315,0
315,83,316,0
316,83,317,0
317,83,318,0
318,83,319,0
319,83,320,0
320,83,321,0
321,83,322,0
322,83,323,0
323,83,324,0
324,83,325,0
325,83,326,0
326,83,327,0
327,83,328,0
328,83,329,0
329,83,330,0
330,83,331,0
331,83,332,0
332,83,333,0
333,83,334,0
334,83,335,0
335,83,336,0
336,83,337,0
337,83,338,0
338,83,339,0
339,83,340,0
340,83,341,0
341,83,342,0
342,83,343,0
343,83,344,0
344,83,345,0
345,83,346,0
346,83,347,0
347,83,348,0
348,83,349,0
349,83,350,0
350,83,351,0
351,83,352,0
352,83,353,0
353,83,354,0
354,83,355,0
355,83,356,0
356,83,357,0
357,83,358,0
358,83,359,0
359,83,360,0
360,83,361,0
361,83,362,0
362,83,363,0
363,83,364,0
364,83,365,0
365,83,366,0
366,83,367,0
367,83,368,0
368,83,369,0
369,83,370,0
370,83,371,0
371,83,372,0
372,83,373,0
373,83,374,0
374,83,375,0
375,83,376,0
376,83,377,0
377,83,378,0
378,83,379,0
379,83,380,0
380,83,381,0
381,83,382,0
382,83,383,0
383,83,384,0
384,83,385,0
385,83,386,0
386,83,387,0
387,83,388,0
388,83,389,0
389,83,390,0
390,83,391,0
391,83,392,0
392,83,393,0
393,83,394,0
394,83,395,0
395,83,396,0
396,83,397,0
397,83,398,0
398,83,399,0
399,83,400,0
400,83,401,0
401,83,402,1
402,83,403,1
403,83,404,1
404,83,405,1
405,83,406,1
406,83,407,0
407,83,408,0
408,83,409,0
409,83,410,0
410,83,411,0
411,83,412,0
412,83,413,0
413,83,414,0
414,83,415,0
415,83,416,0
416,83,417,0
417,83,418,0
418,83,419,0
419,83,420,0
420,83,421,0
421,83,422,0
422,83,423,0
423,83,424,0
424,83,425,0
425,83,426,0
426,83,427,0
427,83,428,0
428,83,429,0
429,83,430,0
430,83,431,0
431,83,432,0
432,83,433,0
433,83,434,0
434,83,435,0
435,83,436,0
436,83,437,0
437,83,438,0
438,83,439,0
439,83,440,0
440,83,441,0
441,83,442,0
442,83,443,0
443,83,444,0
444,83,445,0
445,83,446,0
446,83,447,0
447,83,448,0
448,83,449,0
449,83,450,0
450,83,451,0
451,83,452,0
452,83,453,0
453,83,454,0
454,83,455,0
455,83,456,0
456,83,457,0
457,83,458,0
458,83,459,0
459,83,460,0
460,83,461,0
461,83,462,0
462,83,463,0
463,83,464,0
464,83,465,0
465,83,466,0
466,83,467,0
467,83,468,0
468,83,469,0
469,83,470,0
470,83,471,0
471,83,472,0
472,83,473,0
473,83,474,0
474,83,475,0
475,83,476,0
476,83,477,0
477,83,478,0
478,83,479,0
479,83,480,0
480,83,481,0
481,83,482,0
482,83,483,0
483,83,484,0
484,83,485,0
485,83,486,0
486,83,487,0
487,83,488,0
488,83,489,0
489,83,490,0
490,83,491,0
491,83,492,0
492,83,493,0
493,83,494,0
494,83,495,0
495,83,496,0
496,83,497,0
497,83,498,0
498,83,499,0
499,83,500,0
500,83,501,0
501,83,502,0
502,83,503,0
503,83,504,0
504,83,505,0
505,83,506,0
506,83,507,0
507,83,508,0
508,83,509,0
509,83,510,0
510,83,511,0
511,83,512,0
512,83,513,0
513,83,514,0
514,83,515,0
515,83,516,0
516,83,517,0
517,83,518,0
518,83,519,0
519,83,520,0
520,83,521,0
521,83,522,0
